y,z,theta
0.00000000,0.11290323,1.000000000000e+00
0.01612903,0.11290323,8.776610416613e-01
0.04838710,0.11290323,8.052598410834e-01
0.08064516,0.11290323,7.330799139298e-01
0.11290323,0.11290323,6.765033680577e-01
0.14516129,0.11290323,6.356249648780e-01
0.17741935,0.11290323,6.069565581245e-01
0.20967742,0.11290323,5.870639459415e-01
0.24193548,0.11290323,5.730991715227e-01
0.27419355,0.11290323,5.629740150880e-01
0.30645161,0.11290323,5.552897671903e-01
0.33870968,0.11290323,5.491707286927e-01
0.37096774,0.11290323,5.440932901990e-01
0.40322581,0.11290323,5.397509326308e-01
0.43548387,0.11290323,5.359622462840e-01
0.46774194,0.11290323,5.326146623372e-01
0.50000000,0.11290323,5.296329031545e-01
0.53225806,0.11290323,5.269624787793e-01
0.56451613,0.11290323,5.245614375161e-01
0.59677419,0.11290323,5.223962123555e-01
0.62903226,0.11290323,5.204392673677e-01
0.66129032,0.11290323,5.186673738159e-01
0.69354839,0.11290323,5.170599061910e-01
0.72580645,0.11290323,5.155968023512e-01
0.75806452,0.11290323,5.142558702071e-01
0.79032258,0.11290323,5.130101532357e-01
0.82258065,0.11290323,5.118284607885e-01
0.85483871,0.11290323,5.106605813684e-01
0.88709677,0.11290323,5.094026418992e-01
0.91935484,0.11290323,5.079160667413e-01
0.95161290,0.11290323,5.060026092769e-01
0.98387097,0.11290323,5.039284846365e-01
1.00000000,0.11290323,5.000000000000e-01
0.00000000,0.14516129,1.000000000000e+00
0.01612903,0.14516129,8.892945744246e-01
0.04838710,0.14516129,8.181195207449e-01
0.08064516,0.14516129,7.467673285541e-01
0.11290323,0.14516129,6.891718026568e-01
0.14516129,0.14516129,6.466967749168e-01
0.17741935,0.14516129,6.164395327758e-01
0.20967742,0.14516129,5.952011668088e-01
0.24193548,0.14516129,5.801646970889e-01
0.27419355,0.14516129,5.691932649358e-01
0.30645161,0.14516129,5.608269708730e-01
0.33870968,0.14516129,5.541412128833e-01
0.37096774,0.14516129,5.485796710227e-01
0.40322581,0.14516129,5.438156319530e-01
0.43548387,0.14516129,5.396552915105e-01
0.46774194,0.14516129,5.359779344599e-01
0.50000000,0.14516129,5.327022586253e-01
0.53225806,0.14516129,5.297688065320e-01
0.56451613,0.14516129,5.271312861543e-01
0.59677419,0.14516129,5.247522980631e-01
0.62903226,0.14516129,5.226009633483e-01
0.66129032,0.14516129,5.206511783201e-01
0.69354839,0.14516129,5.188798297136e-01
0.72580645,0.14516129,5.172645723192e-01
0.75806452,0.14516129,5.157808695951e-01
0.79032258,0.14516129,5.143990262917e-01
0.82258065,0.14516129,5.130852347209e-01
0.85483871,0.14516129,5.117830181856e-01
0.88709677,0.14516129,5.103785982372e-01
0.91935484,0.14516129,5.087196535559e-01
0.95161290,0.14516129,5.065929020130e-01
0.98387097,0.14516129,5.042938862273e-01
1.00000000,0.14516129,5.000000000000e-01
0.00000000,0.17741935,1.000000000000e+00
0.01612903,0.17741935,8.957618605174e-01
0.04838710,0.17741935,8.252691417480e-01
0.08064516,0.17741935,7.547372292329e-01
0.11290323,0.17741935,6.969429072708e-01
0.14516129,0.17741935,6.538205624777e-01
0.17741935,0.17741935,6.227850855606e-01
0.20967742,0.17741935,6.008060491426e-01
0.24193548,0.17741935,5.851258363675e-01
0.27419355,0.17741935,5.736103503152e-01
0.30645161,0.17741935,5.647829464064e-01
0.33870968,0.17741935,5.577009787544e-01
0.37096774,0.17741935,5.517946631729e-01
0.40322581,0.17741935,5.467284585175e-01
0.43548387,0.17741935,5.423027283066e-01
0.46774194,0.17741935,5.383923642741e-01
0.50000000,0.17741935,5.349121484819e-01
0.53225806,0.17741935,5.317987848293e-01
0.56451613,0.17741935,5.290021803266e-01
0.59677419,0.17741935,5.264813017890e-01
0.62903226,0.17741935,5.242019642141e-01
0.66129032,0.17741935,5.221351912783e-01
0.69354839,0.17741935,5.202554432730e-01
0.72580645,0.17741935,5.185382914622e-01
0.75806452,0.17741935,5.169572873995e-01
0.79032258,0.17741935,5.154807006064e-01
0.82258065,0.17741935,5.140732716319e-01
0.85483871,0.17741935,5.126731606063e-01
0.88709677,0.17741935,5.111601470834e-01
0.91935484,0.17741935,5.093711780260e-01
0.95161290,0.17741935,5.070796633111e-01
0.98387097,0.17741935,5.046066660385e-01
1.00000000,0.17741935,5.000000000000e-01
0.00000000,0.20967742,1.000000000000e+00
0.01612903,0.20967742,8.994177390377e-01
0.04838710,0.20967742,8.293794162200e-01
0.08064516,0.20967742,7.595248515319e-01
0.11290323,0.20967742,7.018407963420e-01
0.14516129,0.20967742,6.585247896746e-01
0.17741935,0.20967742,6.271499879388e-01
0.20967742,0.20967742,6.047870081064e-01
0.24193548,0.20967742,5.887298554342e-01
0.27419355,0.20967742,5.768643732131e-01
0.30645161,0.20967742,5.677184016102e-01
0.33870968,0.20967742,5.603484455453e-01
0.37096774,0.20967742,5.541831138209e-01
0.40322581,0.20967742,5.488856949704e-01
0.43548387,0.20967742,5.442555959522e-01
0.46774194,0.20967742,5.401664566199e-01
0.50000000,0.20967742,5.365311897010e-01
0.53225806,0.20967742,5.332839777020e-01
0.56451613,0.20967742,5.303717346960e-01
0.59677419,0.20967742,5.277502427905e-01
0.62903226,0.20967742,5.253822172719e-01
0.66129032,0.20967742,5.232358722795e-01
0.69354839,0.20967742,5.212832479535e-01
0.72580645,0.20967742,5.194978571194e-01
0.75806452,0.20967742,5.178514589176e-01
0.79032258,0.20967742,5.163105520330e-01
0.82258065,0.20967742,5.148388555184e-01
0.85483871,0.20967742,5.133699020117e-01
0.88709677,0.20967742,5.117788612010e-01
0.91935484,0.20967742,5.098938986577e-01
0.95161290,0.20967742,5.074760212855e-01
0.98387097,0.20967742,5.048681099491e-01
1.00000000,0.20967742,5.000000000000e-01
0.00000000,0.24193548,1.000000000000e+00
0.01612903,0.24193548,9.015357754146e-01
0.04838710,0.24193548,8.318485714401e-01
0.08064516,0.24193548,7.625285296916e-01
0.11290323,0.24193548,7.050543435858e-01
0.14516129,0.24193548,6.617467901993e-01
0.17741935,0.24193548,6.302570181459e-01
0.20967742,0.24193548,6.077117018677e-01
0.24193548,0.24193548,5.914410295917e-01
0.27419355,0.24193548,5.793520544416e-01
0.30645161,0.24193548,5.699844228048e-01
0.33870968,0.24193548,5.624014422609e-01
0.37096774,0.24193548,5.560361127674e-01
0.40322581,0.24193548,5.505547930429e-01
0.43548387,0.24193548,5.457588951293e-01
0.46774194,0.24193548,5.415229668038e-01
0.50000000,0.24193548,5.377597212899e-01
0.53225806,0.24193548,5.344021649042e-01
0.56451613,0.24193548,5.313953110581e-01
0.59677419,0.24193548,5.286926265860e-01
0.62903226,0.24193548,5.262543924456e-01
0.66129032,0.24193548,5.240465004838e-01
0.69354839,0.24193548,5.220389133939e-01
0.72580645,0.24193548,5.202033301263e-01
0.75806452,0.24193548,5.185099050646e-01
0.79032258,0.24193548,5.169235682638e-01
0.82258065,0.24193548,5.154070085916e-01
0.85483871,0.24193548,5.138901967885e-01
0.88709677,0.24193548,5.122444622248e-01
0.91935484,0.24193548,5.102909836801e-01
0.95161290,0.24193548,5.077802058114e-01
0.98387097,0.24193548,5.050726364293e-01
1.00000000,0.24193548,5.000000000000e-01
0.00000000,0.27419355,1.000000000000e+00
0.01612903,0.27419355,9.028031992128e-01
0.04838710,0.27419355,8.334096425106e-01
0.08064516,0.27419355,7.645071600057e-01
0.11290323,0.27419355,7.072578188172e-01
0.14516129,0.27419355,6.640390572491e-01
0.17741935,0.27419355,6.325418335218e-01
0.20967742,0.27419355,6.099233599023e-01
0.24193548,0.27419355,5.935370912652e-01
0.27419355,0.27419355,5.813073708890e-01
0.30645161,0.27419355,5.717863731609e-01
0.33870968,0.27419355,5.640464245895e-01
0.37096774,0.27419355,5.575270548148e-01
0.40322581,0.27419355,5.518993002396e-01
0.43548387,0.27419355,5.469677384392e-01
0.46774194,0.27419355,5.426087662153e-01
0.50000000,0.27419355,5.387358044421e-01
0.53225806,0.27419355,5.352816422178e-01
0.56451613,0.27419355,5.321904099186e-01
0.59677419,0.27419355,5.294142875185e-01
0.62903226,0.27419355,5.269120975024e-01
0.66129032,0.27419355,5.246482774307e-01
0.69354839,0.27419355,5.225914377322e-01
0.72580645,0.27419355,5.207120446093e-01
0.75806452,0.27419355,5.189790808038e-01
0.79032258,0.27419355,5.173562683505e-01
0.82258065,0.27419355,5.158051327668e-01
0.85483871,0.27419355,5.142535542578e-01
0.88709677,0.27419355,5.125692887538e-01
0.91935484,0.27419355,5.105684320207e-01
0.95161290,0.27419355,5.079935362479e-01
0.98387097,0.27419355,5.052181197564e-01
1.00000000,0.27419355,5.000000000000e-01
0.00000000,0.30645161,1.000000000000e+00
0.01612903,0.30645161,9.035904605806e-01
0.04838710,0.30645161,8.344471892736e-01
0.08064516,0.30645161,7.658699830821e-01
0.11290323,0.30645161,7.088269119841e-01
0.14516129,0.30645161,6.657200168299e-01
0.17741935,0.30645161,6.342617670099e-01
0.20967742,0.30645161,6.116262698271e-01
0.24193548,0.30645161,5.951815133211e-01
0.27419355,0.30645161,5.828646769109e-01
0.30645161,0.30645161,5.732388601417e-01
0.33870968,0.30645161,5.653851690919e-01
0.37096774,0.30645161,5.587497728046e-01
0.40322581,0.30645161,5.530084047545e-01
0.43548387,0.30645161,5.479686996688e-01
0.46774194,0.30645161,5.435088121870e-01
0.50000000,0.30645161,5.395429606305e-01
0.53225806,0.30645161,5.360040826202e-01
0.56451613,0.30645161,5.328360722792e-01
0.59677419,0.30645161,5.299906887739e-01
0.62903226,0.30645161,5.274262791963e-01
0.66129032,0.30645161,5.251068217808e-01
0.69354839,0.30645161,5.230004963627e-01
0.72580645,0.30645161,5.210773377186e-01
0.75806452,0.30645161,5.193057969183e-01
0.79032258,0.30645161,5.176489252241e-01
0.82258065,0.30645161,5.160670313107e-01
0.85483871,0.30645161,5.144875536230e-01
0.88709677,0.30645161,5.127748198256e-01
0.91935484,0.30645161,5.107417081543e-01
0.95161290,0.30645161,5.081258082866e-01
0.98387097,0.30645161,5.053091964515e-01
1.00000000,0.30645161,5.000000000000e-01
0.00000000,0.33870968,1.000000000000e+00
0.01612903,0.33870968,9.040975177345e-01
0.04838710,0.33870968,8.351640686060e-01
0.08064516,0.33870968,7.668384196844e-01
0.11290323,0.33870968,7.099706883309e-01
0.14516129,0.33870968,6.669724383582e-01
0.17741935,0.33870968,6.355684527589e-01
0.20967742,0.33870968,6.129423888532e-01
0.24193548,0.33870968,5.964712553370e-01
0.27419355,0.33870968,5.841014599390e-01
0.30645161,0.33870968,5.744050017706e-01
0.33870968,0.33870968,5.664706992787e-01
0.37096774,0.33870968,5.597506588168e-01
0.40322581,0.33870968,5.539246315399e-01
0.43548387,0.33870968,5.488025806307e-01
0.46774194,0.33870968,5.442637428651e-01
0.50000000,0.33870968,5.402226660597e-01
0.53225806,0.33870968,5.366122914369e-01
0.56451613,0.33870968,5.333764894130e-01
0.59677419,0.33870968,5.304671265330e-01
0.62903226,0.33870968,5.278428254191e-01
0.66129032,0.33870968,5.254679665200e-01
0.69354839,0.33870968,5.233111694476e-01
0.72580645,0.33870968,5.213428463079e-01
0.75806452,0.33870968,5.195316075379e-01
0.79032258,0.33870968,5.178404339089e-01
0.82258065,0.33870968,5.162285205130e-01
0.85483871,0.33870968,5.146243244912e-01
0.88709677,0.33870968,5.128890338441e-01
0.91935484,0.33870968,5.108340013698e-01
0.95161290,0.33870968,5.081942034283e-01
0.98387097,0.33870968,5.053562272331e-01
1.00000000,0.33870968,5.000000000000e-01
0.00000000,0.37096774,1.000000000000e+00
0.01612903,0.37096774,9.044327156919e-01
0.04838710,0.37096774,8.356687184096e-01
0.08064516,0.37096774,7.675340753593e-01
0.11290323,0.37096774,7.108072665807e-01
0.14516129,0.37096774,6.679027746923e-01
0.17741935,0.37096774,6.365527265784e-01
0.20967742,0.37096774,6.139461962617e-01
0.24193548,0.37096774,5.974657475216e-01
0.27419355,0.37096774,5.850643313025e-01
0.30645161,0.37096774,5.753209773336e-01
0.33870968,0.37096774,5.673309685418e-01
0.37096774,0.37096774,5.605514206277e-01
0.40322581,0.37096774,5.546652604679e-01
0.43548387,0.37096774,5.494839379232e-01
0.46774194,0.37096774,5.448869752659e-01
0.50000000,0.37096774,5.407886057024e-01
0.53225806,0.37096774,5.371213822050e-01
0.56451613,0.37096774,5.338290590437e-01
0.59677419,0.37096774,5.308638025313e-01
0.62903226,0.37096774,5.281849292841e-01
0.66129032,0.37096774,5.257577838477e-01
0.69354839,0.37096774,5.235520479110e-01
0.72580645,0.37096774,5.215391309954e-01
0.75806452,0.37096774,5.196883680672e-01
0.79032258,0.37096774,5.179631971863e-01
0.82258065,0.37096774,5.163219122649e-01
0.85483871,0.37096774,5.146950780376e-01
0.88709677,0.37096774,5.129413800172e-01
0.91935484,0.37096774,5.108717452470e-01
0.95161290,0.37096774,5.082195179861e-01
0.98387097,0.37096774,5.053721755795e-01
1.00000000,0.37096774,5.000000000000e-01
0.00000000,0.40322581,1.000000000000e+00
0.01612903,0.40322581,9.046551556760e-01
0.04838710,0.40322581,8.360201683081e-01
0.08064516,0.40322581,7.680250358101e-01
0.11290323,0.40322581,7.114047670563e-01
0.14516129,0.40322581,6.685742248462e-01
0.17741935,0.40322581,6.372699774144e-01
0.20967742,0.40322581,6.146840927756e-01
0.24193548,0.40322581,5.982024663212e-01
0.27419355,0.40322581,5.857825731234e-01
0.30645161,0.40322581,5.760087930901e-01
0.33870968,0.40322581,5.679815743691e-01
0.37096774,0.40322581,5.611620524086e-01
0.40322581,0.40322581,5.552355369459e-01
0.43548387,0.40322581,5.500142853416e-01
0.46774194,0.40322581,5.453775132235e-01
0.50000000,0.40322581,5.412386508859e-01
0.53225806,0.40322581,5.375295121012e-01
0.56451613,0.40322581,5.341935470571e-01
0.59677419,0.40322581,5.311831913871e-01
0.62903226,0.40322581,5.284585610551e-01
0.66129032,0.40322581,5.259861691028e-01
0.69354839,0.40322581,5.237370238154e-01
0.72580645,0.40322581,5.216838173836e-01
0.75806452,0.40322581,5.197969018968e-01
0.79032258,0.40322581,5.180404346260e-01
0.82258065,0.40322581,5.163720961406e-01
0.85483871,0.40322581,5.147248233361e-01
0.88709677,0.40322581,5.129552833113e-01
0.91935484,0.40322581,5.108736092842e-01
0.95161290,0.40322581,5.082155670807e-01
0.98387097,0.40322581,5.053690878927e-01
1.00000000,0.40322581,5.000000000000e-01
0.00000000,0.43548387,1.000000000000e+00
0.01612903,0.43548387,9.047974604745e-01
0.04838710,0.43548387,8.362522282573e-01
0.08064516,0.43548387,7.683518237692e-01
0.11290323,0.43548387,7.118054605502e-01
0.14516129,0.43548387,6.690276170072e-01
0.17741935,0.43548387,6.377574730661e-01
0.20967742,0.43548387,6.151886493675e-01
0.24193548,0.43548387,5.987089126811e-01
0.27419355,0.43548387,5.862786839783e-01
0.30645161,0.43548387,5.764861258302e-01
0.33870968,0.43548387,5.684354837787e-01
0.37096774,0.43548387,5.615908652219e-01
0.40322581,0.43548387,5.556392505232e-01
0.43548387,0.43548387,5.503932681825e-01
0.46774194,0.43548387,5.457315773953e-01
0.50000000,0.43548387,5.415666555800e-01
0.53225806,0.43548387,5.378294641879e-01
0.56451613,0.43548387,5.344630386585e-01
0.59677419,0.43548387,5.314199705735e-01
0.62903226,0.43548387,5.286610599032e-01
0.66129032,0.43548387,5.261538798576e-01
0.69354839,0.43548387,5.238706827340e-01
0.72580645,0.43548387,5.217853932357e-01
0.75806452,0.43548387,5.198693877144e-01
0.79032258,0.43548387,5.180875841059e-01
0.82258065,0.43548387,5.163973328521e-01
0.85483871,0.43548387,5.147337640997e-01
0.88709677,0.43548387,5.129517273599e-01
0.91935484,0.43548387,5.108628728241e-01
0.95161290,0.43548387,5.082031807295e-01
0.98387097,0.43548387,5.053589860789e-01
1.00000000,0.43548387,5.000000000000e-01
0.00000000,0.46774194,1.000000000000e+00
0.01612903,0.46774194,9.048772995655e-01
0.04838710,0.46774194,8.363849170924e-01
0.08064516,0.46774194,7.685391314228e-01
0.11290323,0.46774194,7.120357635196e-01
0.14516129,0.46774194,6.692890229239e-01
0.17741935,0.46774194,6.380394898959e-01
0.20967742,0.46774194,6.154815252806e-01
0.24193548,0.46774194,5.990037967287e-01
0.27419355,0.46774194,5.865683661352e-01
0.30645161,0.46774194,5.767656366664e-01
0.33870968,0.46774194,5.687021677204e-01
0.37096774,0.46774194,5.618438915264e-01
0.40322581,0.46774194,5.558787844586e-01
0.43548387,0.46774194,5.506196194270e-01
0.46774194,0.46774194,5.459445848676e-01
0.50000000,0.46774194,5.417654285581e-01
0.53225806,0.46774194,5.380124486760e-01
0.56451613,0.46774194,5.346283164707e-01
0.59677419,0.46774194,5.315656780298e-01
0.62903226,0.46774194,5.287857715020e-01
0.66129032,0.46774194,5.262568910610e-01
0.69354839,0.46774194,5.239521410966e-01
0.72580645,0.46774194,5.218463191029e-01
0.75806452,0.46774194,5.199115504505e-01
0.79032258,0.46774194,5.181133449996e-01
0.82258065,0.46774194,5.164089080233e-01
0.85483871,0.46774194,5.147346709013e-01
0.88709677,0.46774194,5.129454055328e-01
0.91935484,0.46774194,5.108523811141e-01
0.95161290,0.46774194,5.081921400724e-01
0.98387097,0.46774194,5.053497419431e-01
1.00000000,0.46774194,5.000000000000e-01
0.00000000,0.50000000,1.000000000000e+00
0.01612903,0.50000000,9.049049137978e-01
0.04838710,0.50000000,8.364391667836e-01
0.08064516,0.50000000,7.686171894372e-01
0.11290323,0.50000000,7.121334096138e-01
0.14516129,0.50000000,6.694013630820e-01
0.17741935,0.50000000,6.381619047092e-01
0.20967742,0.50000000,6.156095070984e-01
0.24193548,0.50000000,5.991332561429e-01
0.27419355,0.50000000,5.866960164030e-01
0.30645161,0.50000000,5.768892359016e-01
0.33870968,0.50000000,5.688205395137e-01
0.37096774,0.50000000,5.619566941818e-01
0.40322581,0.50000000,5.559861180920e-01
0.43548387,0.50000000,5.507216149540e-01
0.46774194,0.50000000,5.460411016421e-01
0.50000000,0.50000000,5.418559344046e-01
0.53225806,0.50000000,5.380960846316e-01
0.56451613,0.50000000,5.347040584710e-01
0.59677419,0.50000000,5.316325209220e-01
0.62903226,0.50000000,5.288429182267e-01
0.66129032,0.50000000,5.263038942241e-01
0.69354839,0.50000000,5.239889908725e-01
0.72580645,0.50000000,5.218734503797e-01
0.75806452,0.50000000,5.199297927797e-01
0.79032258,0.50000000,5.181238593894e-01
0.82258065,0.50000000,5.164127886306e-01
0.85483871,0.50000000,5.147339225946e-01
0.88709677,0.50000000,5.129413483254e-01
0.91935484,0.50000000,5.108462847919e-01
0.95161290,0.50000000,5.081859812593e-01
0.98387097,0.50000000,5.053457286046e-01
1.00000000,0.50000000,5.000000000000e-01
0.00000000,0.53225806,1.000000000000e+00
0.01612903,0.53225806,9.048771469285e-01
0.04838710,0.53225806,8.363853037220e-01
0.08064516,0.53225806,7.685397836076e-01
0.11290323,0.53225806,7.120366572560e-01
0.14516129,0.53225806,6.692901040672e-01
0.17741935,0.53225806,6.380407038227e-01
0.20967742,0.53225806,6.154828281142e-01
0.24193548,0.53225806,5.990051475462e-01
0.27419355,0.53225806,5.865697292091e-01
0.30645161,0.53225806,5.767669862977e-01
0.33870968,0.53225806,5.687034895956e-01
0.37096774,0.53225806,5.618451805383e-01
0.40322581,0.53225806,5.558800403118e-01
0.43548387,0.53225806,5.506208419424e-01
0.46774194,0.53225806,5.459457701565e-01
0.50000000,0.53225806,5.417665650405e-01
0.53225806,0.53225806,5.380135158562e-01
0.56451613,0.53225806,5.346292931700e-01
0.59677419,0.53225806,5.315665432844e-01
0.62903226,0.53225806,5.287865081216e-01
0.66129032,0.53225806,5.262574860373e-01
0.69354839,0.53225806,5.239525893257e-01
0.72580645,0.53225806,5.218466237235e-01
0.75806452,0.53225806,5.199117219978e-01
0.79032258,0.53225806,5.181134011829e-01
0.82258065,0.53225806,5.164088617812e-01
0.85483871,0.53225806,5.147345732908e-01
0.88709677,0.53225806,5.129452805592e-01
0.91935484,0.53225806,5.108522453780e-01
0.95161290,0.53225806,5.081920227944e-01
0.98387097,0.53225806,5.053495979544e-01
1.00000000,0.53225806,5.000000000000e-01
0.00000000,0.56451613,1.000000000000e+00
0.01612903,0.56451613,9.047969052213e-01
0.04838710,0.56451613,8.362522590574e-01
0.08064516,0.56451613,7.683519916772e-01
0.11290323,0.56451613,7.118057740486e-01
0.14516129,0.56451613,6.690280535096e-01
0.17741935,0.56451613,6.377580082160e-01
0.20967742,0.56451613,6.151892583080e-01
0.24193548,0.56451613,5.987095727521e-01
0.27419355,0.56451613,5.862793742646e-01
0.30645161,0.56451613,5.764868301457e-01
0.33870968,0.56451613,5.684361922418e-01
0.37096774,0.56451613,5.615915732836e-01
0.40322581,0.56451613,5.556399561716e-01
0.43548387,0.56451613,5.503939685198e-01
0.46774194,0.56451613,5.457322654970e-01
0.50000000,0.56451613,5.415673193262e-01
0.53225806,0.56451613,5.378300888730e-01
0.56451613,0.56451613,5.344636072479e-01
0.59677419,0.56451613,5.314204664768e-01
0.62903226,0.56451613,5.286614687900e-01
0.66129032,0.56451613,5.261541927151e-01
0.69354839,0.56451613,5.238708954823e-01
0.72580645,0.56451613,5.217855072308e-01
0.75806452,0.56451613,5.198694087281e-01
0.79032258,0.56451613,5.180875224718e-01
0.82258065,0.56451613,5.163971966313e-01
0.85483871,0.56451613,5.147335644774e-01
0.88709677,0.56451613,5.129515208221e-01
0.91935484,0.56451613,5.108626642579e-01
0.95161290,0.56451613,5.082030047155e-01
0.98387097,0.56451613,5.053587280180e-01
1.00000000,0.56451613,5.000000000000e-01
0.00000000,0.59677419,1.000000000000e+00
0.01612903,0.59677419,9.046540151093e-01
0.04838710,0.59677419,8.360198767571e-01
0.08064516,0.59677419,7.680248506023e-01
0.11290323,0.59677419,7.114047519233e-01
0.14516129,0.59677419,6.685743718420e-01
0.17741935,0.59677419,6.372702686294e-01
0.20967742,0.59677419,6.146844995127e-01
