y,z,theta
0.17741935,0.27419355,7.588235340557e-01
0.20967742,0.27419355,7.345101480475e-01
0.24193548,0.27419355,7.126026333111e-01
0.27419355,0.27419355,6.928117815963e-01
0.30645161,0.27419355,6.749330667572e-01
0.33870968,0.27419355,6.588055641342e-01
0.37096774,0.27419355,6.442859178966e-01
0.40322581,0.27419355,6.312352494134e-01
0.43548387,0.27419355,6.195151860713e-01
0.46774194,0.27419355,6.089889710837e-01
0.50000000,0.27419355,5.995244687464e-01
0.53225806,0.27419355,5.909970372710e-01
0.56451613,0.27419355,5.832912344842e-01
0.59677419,0.27419355,5.763009886938e-01
0.62903226,0.27419355,5.699281643731e-01
0.66129032,0.27419355,5.640798867051e-01
0.69354839,0.27419355,5.586641751288e-01
0.72580645,0.27419355,5.535872856661e-01
0.75806452,0.27419355,5.487459896523e-01
0.79032258,0.27419355,5.440501600681e-01
0.82258065,0.27419355,5.393464436432e-01
0.85483871,0.27419355,5.344389293978e-01
0.88709677,0.27419355,5.291236001316e-01
0.91935484,0.27419355,5.231039596608e-01
0.95161290,0.27419355,5.163621250673e-01
0.98387097,0.27419355,5.093836867939e-01
1.00000000,0.27419355,5.000000000000e-01
0.00000000,0.30645161,1.000000000000e+00
0.01612903,0.30645161,9.335775084139e-01
0.04838710,0.30645161,8.942208287520e-01
0.08064516,0.30645161,8.548047529054e-01
0.11290323,0.30645161,8.203133678086e-01
0.14516129,0.30645161,7.901653355603e-01
0.17741935,0.30645161,7.633322450064e-01
0.20967742,0.30645161,7.391771117774e-01
0.24193548,0.30645161,7.172925502829e-01
0.27419355,0.30645161,6.974167506897e-01
0.30645161,0.30645161,6.793731129539e-01
0.33870968,0.30645161,6.630263513713e-01
0.37096774,0.30645161,6.482547428901e-01
0.40322581,0.30645161,6.349363926122e-01
0.43548387,0.30645161,6.229453988052e-01
0.46774194,0.30645161,6.121535497568e-01
0.50000000,0.30645161,6.024341050169e-01
0.53225806,0.30645161,5.936654546409e-01
0.56451613,0.30645161,5.857335146295e-01
0.59677419,0.30645161,5.785324366263e-01
0.62903226,0.30645161,5.719635601377e-01
0.66129032,0.30645161,5.659329508436e-01
0.69354839,0.30645161,5.603471449537e-01
0.72580645,0.30645161,5.551104668246e-01
0.75806452,0.30645161,5.501173754289e-01
0.79032258,0.30645161,5.452749676413e-01
0.82258065,0.30645161,5.404271215574e-01
0.85483871,0.30645161,5.353717958319e-01
0.88709677,0.30645161,5.299004936650e-01
0.91935484,0.30645161,5.237097925805e-01
0.95161290,0.30645161,5.167840916498e-01
0.98387097,0.30645161,5.096228294064e-01
1.00000000,0.30645161,5.000000000000e-01
0.00000000,0.33870968,1.000000000000e+00
0.01612903,0.33870968,9.345218768935e-01
0.04838710,0.33870968,8.957236489098e-01
0.08064516,0.33870968,8.569317341457e-01
0.11290323,0.33870968,8.229562393588e-01
0.14516129,0.33870968,7.931976635075e-01
0.17741935,0.33870968,7.666336959377e-01
0.20967742,0.33870968,7.426347862850e-01
0.24193548,0.33870968,7.208055456215e-01
0.27419355,0.33870968,7.009006075315e-01
0.30645161,0.33870968,6.827621509100e-01
0.33870968,0.33870968,6.662734631123e-01
0.37096774,0.33870968,6.513292180608e-01
0.40322581,0.33870968,6.378206970279e-01
0.43548387,0.33870968,6.256317588753e-01
0.46774194,0.33870968,6.146409213604e-01
0.50000000,0.33870968,6.047258068326e-01
0.53225806,0.33870968,5.957675061419e-01
0.56451613,0.33870968,5.876535699279e-01
0.59677419,0.33870968,5.802791359602e-01
0.62903226,0.33870968,5.735461254382e-01
0.66129032,0.33870968,5.673608602207e-01
0.69354839,0.33870968,5.616298250571e-01
0.72580645,0.33870968,5.562567691647e-01
0.75806452,0.33870968,5.511352862418e-01
0.79032258,0.33870968,5.461701417469e-01
0.82258065,0.33870968,5.412054058286e-01
0.85483871,0.33870968,5.360332162115e-01
0.88709677,0.33870968,5.304426862544e-01
0.91935484,0.33870968,5.241257390409e-01
0.95161290,0.33870968,5.170693844759e-01
0.98387097,0.33870968,5.097817364174e-01
1.00000000,0.33870968,5.000000000000e-01
0.00000000,0.37096774,1.000000000000e+00
0.01612903,0.37096774,9.351661614009e-01
0.04838710,0.37096774,8.967767962457e-01
0.08064516,0.37096774,8.584344317898e-01
0.11290323,0.37096774,8.248397379561e-01
0.14516129,0.37096774,7.953783965017e-01
0.17741935,0.37096774,7.690303553532e-01
0.20967742,0.37096774,7.451683191025e-01
0.24193548,0.37096774,7.234025118459e-01
0.27419355,0.37096774,7.034972801082e-01
0.30645161,0.37096774,6.853073473641e-01
0.33870968,0.37096774,6.687292805466e-01
0.37096774,0.37096774,6.536698653207e-01
0.40322581,0.37096774,6.400301625488e-01
0.43548387,0.37096774,6.277011432214e-01
0.46774194,0.37096774,6.165660656667e-01
0.50000000,0.37096774,6.065055452504e-01
0.53225806,0.37096774,5.974025947235e-01
0.56451613,0.37096774,5.891461639900e-01
0.59677419,0.37096774,5.816326060340e-01
0.62903226,0.37096774,5.747650154192e-01
0.66129032,0.37096774,5.684508053793e-01
0.69354839,0.37096774,5.625974108094e-01
0.72580645,0.37096774,5.571090259811e-01
0.75806452,0.37096774,5.518794971073e-01
0.79032258,0.37096774,5.468117802336e-01
0.82258065,0.37096774,5.417521869536e-01
0.85483871,0.37096774,5.364876406196e-01
0.88709677,0.37096774,5.308064384001e-01
0.91935484,0.37096774,5.243976555844e-01
