y,z,theta
0.20967742,0.59677419,7.846608808372e-01
0.24193548,0.59677419,7.680229905585e-01
0.27419355,0.59677419,7.525284891193e-01
0.30645161,0.59677419,7.379435480755e-01
0.33870968,0.59677419,7.241333567302e-01
0.37096774,0.59677419,7.110207883344e-01
0.40322581,0.59677419,6.985569661369e-01
0.43548387,0.59677419,6.867030346302e-01
0.46774194,0.59677419,6.754205271442e-01
0.50000000,0.59677419,6.646672487171e-01
0.53225806,0.59677419,6.543961523424e-01
0.56451613,0.59677419,6.445550191425e-01
0.59677419,0.59677419,6.350865934931e-01
0.62903226,0.59677419,6.259265472627e-01
0.66129032,0.59677419,6.170056337933e-01
0.69354839,0.59677419,6.082418657000e-01
0.72580645,0.59677419,5.995720733253e-01
0.75806452,0.59677419,5.908486345650e-01
0.79032258,0.59677419,5.819425505835e-01
0.82258065,0.59677419,5.726891110701e-01
0.85483871,0.59677419,5.628743794420e-01
0.88709677,0.59677419,5.522311734782e-01
0.91935484,0.59677419,5.404245783033e-01
0.95161290,0.59677419,5.278448394053e-01
0.98387097,0.59677419,5.150244238524e-01
1.00000000,0.59677419,5.000000000000e-01
0.00000000,0.62903226,1.000000000000e+00
0.01612903,0.62903226,9.392449767122e-01
0.04838710,0.62903226,9.055476365971e-01
0.08064516,0.62903226,8.725226968667e-01
0.11290323,0.62903226,8.447784700877e-01
0.14516129,0.62903226,8.212576798052e-01
0.17741935,0.62903226,8.007472509769e-01
0.20967742,0.62903226,7.823996826901e-01
0.24193548,0.62903226,7.656273336791e-01
0.27419355,0.62903226,7.500430185804e-01
0.30645161,0.62903226,7.354069283750e-01
0.33870968,0.62903226,7.215775670707e-01
0.37096774,0.62903226,7.084716538667e-01
0.40322581,0.62903226,6.960354736749e-01
0.43548387,0.62903226,6.842268559746e-01
0.46774194,0.62903226,6.730052909036e-01
0.50000000,0.62903226,6.623273315220e-01
0.53225806,0.62903226,6.521449736774e-01
0.56451613,0.62903226,6.424049881235e-01
0.59677419,0.62903226,6.330488633387e-01
0.62903226,0.62903226,6.240108330850e-01
0.66129032,0.62903226,6.152199634773e-01
0.69354839,0.62903226,6.065927272700e-01
0.72580645,0.62903226,5.980639638170e-01
0.75806452,0.62903226,5.894885316172e-01
0.79032258,0.62903226,5.807341407398e-01
0.82258065,0.62903226,5.716381388958e-01
0.85483871,0.62903226,5.619877115244e-01
0.88709677,0.62903226,5.515173463595e-01
0.91935484,0.62903226,5.398939125468e-01
0.95161290,0.62903226,5.274956939824e-01
0.98387097,0.62903226,5.148500772660e-01
1.00000000,0.62903226,5.000000000000e-01
0.00000000,0.66129032,1.000000000000e+00
0.01612903,0.66129032,9.385146463109e-01
0.04838710,0.66129032,9.043288694798e-01
0.08064516,0.66129032,8.707700406674e-01
0.11290323,0.66129032,8.425545401599e-01
0.14516129,0.66129032,8.186425179984e-01
0.17741935,0.66129032,7.978174114199e-01
0.20967742,0.66129032,7.792293479204e-01
0.24193548,0.66129032,7.622863565159e-01
0.27419355,0.66129032,7.465940980415e-01
0.30645161,0.66129032,7.319036235623e-01
0.33870968,0.66129032,7.180638238938e-01
0.37096774,0.66129032,7.049826852981e-01
0.40322581,0.66129032,6.925994243773e-01
0.43548387,0.66129032,6.808666394817e-01
0.46774194,0.66129032,6.697401562497e-01
0.50000000,0.66129032,6.591739563398e-01
0.53225806,0.66129032,6.491180766383e-01
0.56451613,0.66129032,6.395176056661e-01
0.59677419,0.66129032,6.303124123300e-01
0.62903226,0.66129032,6.214352389565e-01
0.66129032,0.66129032,6.128135899703e-01
0.69354839,0.66129032,6.043629282583e-01
0.72580645,0.66129032,5.960156298912e-01
0.75806452,0.66129032,5.876313684655e-01
0.79032258,0.66129032,5.790740681139e-01
0.82258065,0.66129032,5.701844568371e-01
0.85483871,0.66129032,5.607518998707e-01
0.88709677,0.66129032,5.505137910532e-01
0.91935484,0.66129032,5.391401677048e-01
0.95161290,0.66129032,5.269941348401e-01
0.98387097,0.66129032,5.145950872263e-01
1.00000000,0.66129032,5.000000000000e-01
0.00000000,0.69354839,1.000000000000e+00
0.01612903,0.69354839,9.374596251443e-01
0.04838710,0.69354839,9.026105437090e-01
0.08064516,0.69354839,8.683165258801e-01
0.11290323,0.69354839,8.394645162505e-01
0.14516129,0.69354839,8.150366483070e-01
0.17741935,0.69354839,7.938090736510e-01
0.20967742,0.69354839,7.749250224348e-01
0.24193548,0.69354839,7.577829896056e-01
0.27419355,0.69354839,7.419761998847e-01
0.30645161,0.69354839,7.272417736203e-01
0.33870968,0.69354839,7.134149174382e-01
0.37096774,0.69354839,7.003914799493e-01
0.40322581,0.69354839,6.881007238458e-01
0.43548387,0.69354839,6.764875482648e-01
0.46774194,0.69354839,6.655020488056e-01
0.50000000,0.69354839,6.550940164735e-01
0.53225806,0.69354839,6.452104052473e-01
0.56451613,0.69354839,6.357940144714e-01
0.59677419,0.69354839,6.267829632102e-01
0.62903226,0.69354839,6.181088112570e-01
0.66129032,0.69354839,6.096980501935e-01
0.69354839,0.69354839,6.014660305869e-01
0.72580645,0.69354839,5.933427416975e-01
0.75806452,0.69354839,5.851953898105e-01
0.79032258,0.69354839,5.768840257011e-01
0.82258065,0.69354839,5.682543824211e-01
0.85483871,0.69354839,5.590994739248e-01
0.88709677,0.69354839,5.491612267062e-01
0.91935484,0.69354839,5.381147452000e-01
0.95161290,0.69354839,5.263048025293e-01
0.98387097,0.69354839,5.142386940332e-01
1.00000000,0.69354839,5.000000000000e-01
0.00000000,0.72580645,1.000000000000e+00
0.01612903,0.72580645,9.359225061676e-01
0.04838710,0.72580645,9.001834803422e-01
0.08064516,0.72580645,8.648885300281e-01
0.11290323,0.72580645,8.351934466325e-01
0.14516129,0.72580645,8.101048163130e-01
0.17741935,0.72580645,7.883836088702e-01
0.20967742,0.72580645,7.691568499667e-01
0.24193548,0.72580645,7.518037459183e-01
0.27419355,0.72580645,7.358961974152e-01
0.30645161,0.72580645,7.211500916130e-01
0.33870968,0.72580645,7.073812613723e-01
0.37096774,0.72580645,6.944690044598e-01
0.40322581,0.72580645,6.823291286327e-01
0.43548387,0.72580645,6.708960214639e-01
0.46774194,0.72580645,6.601118524118e-01
0.50000000,0.72580645,6.499206538506e-01
0.53225806,0.72580645,6.402653759808e-01
0.56451613,0.72580645,6.310862406201e-01
0.59677419,0.72580645,6.223198798503e-01
0.62903226,0.72580645,6.138974068851e-01
0.66129032,0.72580645,6.057452507518e-01
0.69354839,0.72580645,5.977799425627e-01
0.72580645,0.72580645,5.899293888612e-01
0.75806452,0.72580645,5.820714428115e-01
0.79032258,0.72580645,5.740625771341e-01
0.82258065,0.72580645,5.657553072574e-01
0.85483871,0.72580645,5.569481268873e-01
0.88709677,0.72580645,5.473894422070e-01
0.91935484,0.72580645,5.367617824007e-01
0.95161290,0.72580645,5.253881651159e-01
0.98387097,0.72580645,5.137589194502e-01
1.00000000,0.72580645,5.000000000000e-01
0.00000000,0.75806452,1.000000000000e+00
0.01612903,0.75806452,9.336369333762e-01
0.04838710,0.75806452,8.967026928519e-01
0.08064516,0.75806452,8.600486801715e-01
0.11290323,0.75806452,8.292521776784e-01
0.14516129,0.75806452,8.033402047081e-01
0.17741935,0.75806452,7.810418268007e-01
0.20967742,0.75806452,7.614492325726e-01
0.24193548,0.75806452,7.439047704352e-01
0.27419355,0.75806452,7.279446714153e-01
0.30645161,0.75806452,7.132529784856e-01
0.33870968,0.75806452,6.996186808586e-01
0.37096774,0.75806452,6.868993012180e-01
0.40322581,0.75806452,6.749934777514e-01
0.43548387,0.75806452,6.638224346377e-01
0.46774194,0.75806452,6.533186100638e-01
0.50000000,0.75806452,6.434192234591e-01
0.53225806,0.75806452,6.340628520829e-01
0.56451613,0.75806452,6.251873781955e-01
0.59677419,0.75806452,6.167286733730e-01
0.62903226,0.75806452,6.086185228994e-01
0.66129032,0.75806452,6.007845281424e-01
0.69354839,0.75806452,5.931459927495e-01
0.72580645,0.75806452,5.856290804750e-01
0.75806452,0.75806452,5.781253895165e-01
0.79032258,0.75806452,5.704888089306e-01
0.82258065,0.75806452,5.625802518311e-01
0.85483871,0.75806452,5.542058408535e-01
0.88709677,0.75806452,5.451226389261e-01
0.91935484,0.75806452,5.350232851256e-01
0.95161290,0.75806452,5.242048157962e-01
0.98387097,0.75806452,5.131356181690e-01
1.00000000,0.75806452,5.000000000000e-01
0.00000000,0.79032258,1.000000000000e+00
0.01612903,0.79032258,9.301449291496e-01
0.04838710,0.79032258,8.915883002967e-01
0.08064516,0.79032258,8.530898860708e-01
0.11290323,0.79032258,8.208770117934e-01
0.14516129,0.79032258,7.939774788713e-01
0.17741935,0.79032258,7.710522215523e-01
0.20967742,0.79032258,7.511223155054e-01
0.24193548,0.79032258,7.334633519690e-01
0.27419355,0.79032258,7.175545107240e-01
0.30645161,0.79032258,7.030340887888e-01
0.33870968,0.79032258,6.896556651647e-01
0.37096774,0.79032258,6.772498332795e-01
0.40322581,0.79032258,6.656950097071e-01
0.43548387,0.79032258,6.548975392133e-01
0.46774194,0.79032258,6.447793328177e-01
0.50000000,0.79032258,6.352706833518e-01
0.53225806,0.79032258,6.263062080975e-01
0.56451613,0.79032258,6.178222670712e-01
0.59677419,0.79032258,6.097550777798e-01
0.62903226,0.79032258,6.020384047026e-01
0.66129032,0.79032258,5.946023987356e-01
0.69354839,0.79032258,5.873706021453e-01
0.72580645,0.79032258,5.802681831643e-01
0.75806452,0.79032258,5.732026958980e-01
0.79032258,0.79032258,5.660276868393e-01
0.82258065,0.79032258,5.586135956923e-01
0.85483871,0.79032258,5.507766417313e-01
0.88709677,0.79032258,5.422849744029e-01
0.91935484,0.79032258,5.328442067917e-01
0.95161290,0.79032258,5.227196251862e-01
0.98387097,0.79032258,5.123535998825e-01
1.00000000,0.79032258,5.000000000000e-01
0.00000000,0.82258065,1.000000000000e+00
0.01612903,0.82258065,9.246511596303e-01
0.04838710,0.82258065,8.838493019987e-01
0.08064516,0.82258065,8.428549932857e-01
0.11290323,0.82258065,8.088721562469e-01
0.14516129,0.82258065,7.808673164744e-01
0.17741935,0.82258065,7.573546369448e-01
0.20967742,0.82258065,7.372173395886e-01
0.24193548,0.82258065,7.196180353008e-01
0.27419355,0.82258065,7.039510616361e-01
0.30645161,0.82258065,6.897938377574e-01
0.33870968,0.82258065,6.768569798349e-01
0.37096774,0.82258065,6.649407890471e-01
0.40322581,0.82258065,6.539023407858e-01
0.43548387,0.82258065,6.436331789078e-01
0.46774194,0.82258065,6.340453986647e-01
0.50000000,0.82258065,6.250634068569e-01
0.53225806,0.82258065,6.166190531299e-01
0.56451613,0.82258065,6.086484160204e-01
0.59677419,0.82258065,6.010893205296e-01
0.62903226,0.82258065,5.938787738358e-01
0.66129032,0.82258065,5.869508339058e-01
0.69354839,0.82258065,5.802344805360e-01
0.72580645,0.82258065,5.736554400466e-01
0.75806452,0.82258065,5.671370327103e-01
0.79032258,0.82258065,5.605382235375e-01
0.82258065,0.82258065,5.537378313439e-01
0.85483871,0.82258065,5.465658623471e-01
0.88709677,0.82258065,5.388044986679e-01
0.91935484,0.82258065,5.301753485775e-01
0.95161290,0.82258065,5.209037655946e-01
0.98387097,0.82258065,5.114042801653e-01
1.00000000,0.82258065,5.000000000000e-01
0.00000000,0.85483871,1.000000000000e+00
0.01612903,0.85483871,9.157574056108e-01
0.04838710,0.85483871,8.717592604042e-01
0.08064516,0.85483871,8.274309277567e-01
0.11290323,0.85483871,7.913715756721e-01
0.14516129,0.85483871,7.623068786215e-01
0.17741935,0.85483871,7.384409040600e-01
0.20967742,0.85483871,7.184092370311e-01
0.24193548,0.85483871,7.012014068318e-01
0.27419355,0.85483871,6.860988344357e-01
0.30645161,0.85483871,6.726071380032e-01
0.33870968,0.85483871,6.603911945952e-01
0.37096774,0.85483871,6.492217888927e-01
0.40322581,0.85483871,6.389368114030e-01
0.43548387,0.85483871,6.294155340094e-01
0.46774194,0.85483871,6.205626796776e-01
0.50000000,0.85483871,6.122989216916e-01
0.53225806,0.85483871,6.045551491603e-01
0.56451613,0.85483871,5.972686487563e-01
0.59677419,0.85483871,5.903801276519e-01
0.62903226,0.85483871,5.838309547422e-01
0.66129032,0.85483871,5.775603776052e-01
0.69354839,0.85483871,5.715038463255e-01
0.72580645,0.85483871,5.655905477440e-01
0.75806452,0.85483871,5.597566270121e-01
0.79032258,0.85483871,5.538761738198e-01
0.82258065,0.85483871,5.478334506979e-01
0.85483871,0.85483871,5.414774481076e-01
0.88709677,0.85483871,5.346085073898e-01
0.91935484,0.85483871,5.269679509786e-01
0.95161290,0.85483871,5.187298992305e-01
0.98387097,0.85483871,5.102832094782e-01
1.00000000,0.85483871,5.000000000000e-01
0.00000000,0.88709677,1.000000000000e+00
0.01612903,0.88709677,9.009800303251e-01
0.04838710,0.88709677,8.522466820934e-01
0.08064516,0.88709677,8.036408177576e-01
0.11290323,0.88709677,7.655099404811e-01
0.14516129,0.88709677,7.358415412898e-01
0.17741935,0.88709677,7.122321099153e-01
0.20967742,0.88709677,6.929255553840e-01
0.24193548,0.88709677,6.766845279403e-01
0.27419355,0.88709677,6.626645093339e-01
0.30645161,0.88709677,6.503016440302e-01
0.33870968,0.88709677,6.392219517676e-01
0.37096774,0.88709677,6.291741129040e-01
0.40322581,0.88709677,6.199834501852e-01
0.43548387,0.88709677,6.115224412522e-01
0.46774194,0.88709677,6.036927731325e-01
0.50000000,0.88709677,5.964147123230e-01
0.53225806,0.88709677,5.896206984256e-01
0.56451613,0.88709677,5.832511327916e-01
0.59677419,0.88709677,5.772511553935e-01
0.62903226,0.88709677,5.715678549452e-01
0.66129032,0.88709677,5.661473118795e-01
0.69354839,0.88709677,5.609331033041e-01
0.72580645,0.88709677,5.558623247872e-01
0.75806452,0.88709677,5.508790152984e-01
0.79032258,0.88709677,5.458821847068e-01
0.82258065,0.88709677,5.407632867337e-01
0.85483871,0.88709677,5.353953666720e-01
0.88709677,0.88709677,5.296030803927e-01
0.91935484,0.88709677,5.231537899859e-01
0.95161290,0.88709677,5.161563208604e-01
0.98387097,0.88709677,5.089816655575e-01
1.00000000,0.88709677,5.000000000000e-01
0.00000000,0.91935484,1.000000000000e+00
0.01612903,0.91935484,8.758775357683e-01
0.04838710,0.91935484,8.196769656555e-01
0.08064516,0.91935484,7.662674028978e-01
0.11290323,0.91935484,7.270448612420e-01
0.14516129,0.91935484,6.980886821260e-01
0.17741935,0.91935484,6.759914287772e-01
0.20967742,0.91935484,6.585034835085e-01
0.24193548,0.91935484,6.441618840163e-01
0.27419355,0.91935484,6.320220896669e-01
0.30645161,0.91935484,6.214774675524e-01
0.33870968,0.91935484,6.121371461463e-01
0.37096774,0.91935484,6.037446292957e-01
0.40322581,0.91935484,5.961254374499e-01
0.43548387,0.91935484,5.891548235425e-01
0.46774194,0.91935484,5.827386202229e-01
0.50000000,0.91935484,5.768021123310e-01
0.53225806,0.91935484,5.712834546568e-01
0.56451613,0.91935484,5.661294566115e-01
0.59677419,0.91935484,5.612924521029e-01
0.62903226,0.91935484,5.567277063965e-01
0.66129032,0.91935484,5.523906799059e-01
0.69354839,0.91935484,5.482355749264e-01
0.72580645,0.91935484,5.442114747280e-01
0.75806452,0.91935484,5.402719126992e-01
0.79032258,0.91935484,5.363437001922e-01
0.82258065,0.91935484,5.323335344533e-01
0.85483871,0.91935484,5.281434113855e-01
0.88709677,0.91935484,5.236321143948e-01
0.91935484,0.91935484,5.186062859420e-01
0.95161290,0.91935484,5.130985299204e-01
0.98387097,0.91935484,5.074733235581e-01
1.00000000,0.91935484,5.000000000000e-01
0.00000000,0.95161290,1.000000000000e+00
0.01612903,0.95161290,8.325581478410e-01
0.04838710,0.95161290,7.638606557984e-01
0.08064516,0.95161290,7.084013454898e-01
0.11290323,0.95161290,6.720100612412e-01
0.14516129,0.95161290,6.468725655841e-01
0.17741935,0.95161290,6.286104121959e-01
0.20967742,0.95161290,6.146965664953e-01
0.24193548,0.95161290,6.036105426393e-01
0.27419355,0.95161290,5.944242169269e-01
0.30645161,0.95161290,5.865674499677e-01
0.33870968,0.95161290,5.796862656659e-01
0.37096774,0.95161290,5.735556380118e-01
0.40322581,0.95161290,5.680266104927e-01
0.43548387,0.95161290,5.629951221004e-01
0.46774194,0.95161290,5.583841658992e-01
0.50000000,0.95161290,5.541337472247e-01
0.53225806,0.95161290,5.501951270555e-01
0.56451613,0.95161290,5.465272552414e-01
0.59677419,0.95161290,5.430942006447e-01
0.62903226,0.95161290,5.398630752152e-01
0.66129032,0.95161290,5.368018899947e-01
0.69354839,0.95161290,5.338783229814e-01
0.72580645,0.95161290,5.310569137851e-01
0.75806452,0.95161290,5.283039822976e-01
0.79032258,0.95161290,5.255730302479e-01
0.82258065,0.95161290,5.227952945617e-01
0.85483871,0.95161290,5.199040732815e-01
0.88709677,0.95161290,5.168009344416e-01
0.91935484,0.95161290,5.133510803183e-01
0.95161290,0.95161290,5.095499207283e-01
0.98387097,0.95161290,5.057291925711e-01
1.00000000,0.95161290,5.000000000000e-01
0.00000000,0.98387097,1.000000000000e+00
0.01612903,0.98387097,7.597322043674e-01
0.04838710,0.98387097,6.887241486528e-01
0.08064516,0.98387097,6.418402791700e-01
0.11290323,0.98387097,6.116888532454e-01
0.14516129,0.98387097,5.917044018097e-01
0.17741935,0.98387097,5.779298237844e-01
0.20967742,0.98387097,5.679962357089e-01
0.24193548,0.98387097,5.604784150785e-01
0.27419355,0.98387097,5.545178649997e-01
0.30645161,0.98387097,5.495970427136e-01
0.33870968,0.98387097,5.454019633892e-01
0.37096774,0.98387097,5.417387116422e-01
0.40322581,0.98387097,5.384835150227e-01
0.43548387,0.98387097,5.355535930338e-01
0.46774194,0.98387097,5.328905476765e-01
0.50000000,0.98387097,5.304510406792e-01
0.53225806,0.98387097,5.282015070838e-01
0.56451613,0.98387097,5.261149887996e-01
0.59677419,0.98387097,5.241690186863e-01
0.62903226,0.98387097,5.223440334056e-01
0.66129032,0.98387097,5.206219819590e-01
0.69354839,0.98387097,5.189853415398e-01
0.72580645,0.98387097,5.174156465997e-01
0.75806452,0.98387097,5.158939907251e-01
0.79032258,0.98387097,5.143955293331e-01
0.82258065,0.98387097,5.128887348022e-01
0.85483871,0.98387097,5.113385848787e-01
0.88709677,0.98387097,5.096994030846e-01
0.91935484,0.98387097,5.079137411868e-01
0.95161290,0.98387097,5.059433132536e-01
0.98387097,0.98387097,5.038109399657e-01
1.00000000,0.98387097,5.000000000000e-01
0.00000000,1.00000000,7.500000000000e-01
0.01612903,1.00000000,5.000000000000e-01
0.04838710,1.00000000,5.000000000000e-01
0.08064516,1.00000000,5.000000000000e-01
0.11290323,1.00000000,5.000000000000e-01
0.14516129,1.00000000,5.000000000000e-01
0.17741935,1.00000000,5.000000000000e-01
0.20967742,1.00000000,5.000000000000e-01
0.24193548,1.00000000,5.000000000000e-01
0.27419355,1.00000000,5.000000000000e-01
0.30645161,1.00000000,5.000000000000e-01
0.33870968,1.00000000,5.000000000000e-01
0.37096774,1.00000000,5.000000000000e-01
0.40322581,1.00000000,5.000000000000e-01
0.43548387,1.00000000,5.000000000000e-01
0.46774194,1.00000000,5.000000000000e-01
0.50000000,1.00000000,5.000000000000e-01
0.53225806,1.00000000,5.000000000000e-01
0.56451613,1.00000000,5.000000000000e-01
0.59677419,1.00000000,5.000000000000e-01
0.62903226,1.00000000,5.000000000000e-01
0.66129032,1.00000000,5.000000000000e-01
0.69354839,1.00000000,5.000000000000e-01
0.72580645,1.00000000,5.000000000000e-01
0.75806452,1.00000000,5.000000000000e-01
0.79032258,1.00000000,5.000000000000e-01
0.82258065,1.00000000,5.000000000000e-01
0.85483871,1.00000000,5.000000000000e-01
0.88709677,1.00000000,5.000000000000e-01
0.91935484,1.00000000,5.000000000000e-01
0.95161290,1.00000000,5.000000000000e-01
0.98387097,1.00000000,5.000000000000e-01
1.00000000,1.00000000,5.000000000000e-01
